name,stat text raw,min_avg,max_avg
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Power Charge On Critical Strike,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Impale,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Windburst,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Burning Damage,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are supported by Level 20 Melee Splash,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Kinetic Instability,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Ancestral Call,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 5 Awakened Deadly Ailments,2,2
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Ignite Proliferation,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Greater Spell Cascade,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 5 Awakened Fire Penetration,2,2
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Multiple Projectiles,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Hallow,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Immolate,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are supported by Level 20 Life Leech,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 5 Awakened Added Chaos Damage,2,2
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Greater Multiple Projectiles,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Combustion,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Invention,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Greater Fork,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Behead,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Bonechill,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 5 Awakened Vicious Projectiles,2,2
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Corrupting Cry,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Focused Channelling,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Overcharge,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Cursed Ground,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Fortify,7,7
The Hungry Loop,Socketed Gems are Supported by Level 20 Added Fire Damage&lt;br&gt;Has Consumed 1 Gem,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Overexertion,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Melee Physical Damage,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 5 Awakened Added Cold Damage,2,2
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Invert the Rules,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Edify,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Scornful Herald,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Multiple Traps,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Enlighten,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Impending Doom,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Hex Bloom,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 5 Awakened Chain,2,2
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Added Cold Damage,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Multiple Totems,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 5 Awakened Cast On Critical Strike,2,2
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Greater Volley,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 5 Awakened Unbound Ailments,2,2
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Overloaded Intensity,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Bonespire,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Chance to Poison,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 5 Awakened Spell Cascade,2,2
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Block Chance Reduction,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Mana Leech,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are supported by Level 20 Chance to Flee,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 5 Awakened Greater Multiple Projectiles,2,2
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are supported by Level 20 Cast on Death,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Minion Damage,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Pulverise,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Ward,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Frostmage,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Momentum,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Spell Totem,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Feeding Frenzy,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Manaforged Arrows,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 5 Awakened Swift Affliction,2,2
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Void Manipulation,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Pinpoint,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Knockback,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are supported by Level 20 Pierce,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Increased Area of Effect,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Advanced Traps,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Elemental Focus,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Fissure,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 5 Awakened Unleash,2,2
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Elemental Proliferation,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Decay,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Vaal Sacrifice,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Concentrated Effect,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Predator,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 5 Awakened Melee Physical Damage,2,2
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Added Chaos Damage,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Guardian's Blessing,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Eldritch Blasphemy,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 5 Awakened Brutality,2,2
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Annihilation,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Less Duration,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Endurance Charge on Melee Stun,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Eclipse,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Infused Channelling,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Arcane Surge,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Archmage,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Arrow Nova,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 5 Awakened Blasphemy,2,2
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 5 Awakened Elemental Focus,2,2
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 4 Awakened Enhance,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 5 Awakened Generosity,2,2
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 5 Awakened Lightning Penetration,2,2
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 5 Awakened Melee Splash,2,2
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 5 Awakened Minion Damage,2,2
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 5 Awakened Spell Echo,2,2
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 5 Awakened Elemental Damage With Attacks,2,2
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Blasphemy,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Blessed Calling,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are supported by Level 20 Blind,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Bloodlust,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Bloodsoaked Banner,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Bloodthirst,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Cast when Damage Taken,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Cast on Ward Break,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Withering Touch,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Charged Mines,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Companionship,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Controlled Destruction,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Deadly Ailments,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Devour,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Divine Sentinel,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Excommunicate,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Exemplar,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Faster Attacks,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are supported by Level 20 Faster Projectiles,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Fire Penetration,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Focused Ballista,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are supported by Level 20 Fork,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Foulgrasp,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Cruelty,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Charged Traps,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Generosity,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Greater Devour,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Greater Kinetic Instability,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Greater Unleash,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Hiveborn,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 More Duration,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Minion Speed,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Innervate,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Item Quantity,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Item Rarity,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Lethal Dose,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Life Gain On Hit,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Minion Pact,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Spell Echo,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Overheat,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Pacifism,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Volley,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Point Blank,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Prismatic Burst,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Pyre,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Blastchain Mine,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 High-Impact Mine,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Rupture,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Sacred Wisps,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Sadism,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Second Wind,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Shockwave,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Spellblade,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Spell Cascade,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Intensify,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are supported by Level 20 Stun,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Summon Phantasm,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Swiftbrand,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Transfusion,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Trap,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 20 Trap And Mine Damage,7,7
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Void Shockwave,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are Supported by Level 3 Voidstorm,1,1
The Hungry Loop,Has Consumed 1 Gem&lt;br&gt;Socketed Gems are supported by Level 20 Elemental Damage with Attacks,7,7
The Ignomon,+(100-150) to Evasion Rating,100,150
The Ignomon,Adds (18-24) to (32-40) Fire Damage to Attacks,25,32
The Ignomon,Nearby Enemies are Blinded,1,1
The Ignomon,(12-20)% increased Rarity of Items found,12,20
The Ignomon,20% increased Light Radius,20,20
The Ignomon,+(100-150) to Accuracy Rating,100,150
The Ignomon,+20% to Fire Resistance,20,20
The Immortal Will,+12% to all Elemental Resistances,12,12
The Immortal Will,+(10-15)% to all Elemental Resistances,10,15
The Immortal Will,Channelling Skills deal (50-70)% increased Damage,50,70
The Immortal Will,(30-50) Mana gained when you Block,30,50
The Immortal Will,+(60-80) to maximum Life,60,80
The Immortal Will,Grants Summon Greater Harbinger of Focus Skill,9,9
