name,stat text raw,min_avg,max_avg
Timeclasp,(-20-20)% increased Skill Effect Duration,-20,20
Timeclasp,(10-15)% increased Attack Speed,10,15
Timeclasp,+(15-25) to maximum Energy Shield,15,25
Timeclasp,(10-15)% increased Cast Speed,10,15
Timeclasp,(6-12)% of Damage taken Recouped as Mana,6,12
Timeclasp,(6-12)% of Damage taken Recouped as Life,6,12
Tinkerskin,(10-15)% increased Cooldown Recovery Rate for throwing Traps,10,15
Tinkerskin,+(60-90) to maximum Life,60,90
Tinkerskin,(140-170)% increased Evasion and Energy Shield,140,170
Titucius' Span,(60-80)% increased Armour,60,80
Titucius' Span,+(10-20) to maximum Life,10,20
Titucius' Span,+(30-50) to maximum Life,30,50
Titucius' Span,-(80-50) Physical Damage taken from Projectile Attacks,-80,-50
Tombfist,(5-10)% increased Attack Speed,5,10
Torchoak Step,(80-120)% increased Armour,80,120
Torchoak Step,(20-30)% increased Totem Life,20,30
Torchoak Step,(30-50)% increased Totem Placement speed,30,50
Touch of Anguish,Adds (40-50) to (130-150) Physical Damage,85,100
Touch of Anguish,(30-40)% increased Critical Strike Chance,30,40
Tremor Rod,(15-20)% reduced Enemy Stun Threshold,15,20
Tremor Rod,(40-60)% increased Spell Damage,40,60
Triad Grip,"Minions have (5-10)% chance to Freeze, Shock and Ignite",5,10
Triad Grip,(80-120)% increased Armour and Energy Shield,80,120
Trolltimber Spire,(130-150)% increased Armour,130,150
Trolltimber Spire,+(20-30) to maximum Life,20,30
Trolltimber Spire,+(40-60) to maximum Life,40,60
Tukohama's Fortress,+(20-30) to maximum Life,20,30
Tukohama's Fortress,+(80-100) to maximum Life,80,100
Tulborn,Adds (14-29) to (42-47) Cold Damage to Spells and Attacks,28,38
Tulborn,Adds (120-140) to (150-170) Cold Damage to Spells,135,155
Tulborn,+(20-25) Mana gained on Killing a Frozen Enemy,20,25
Tulfall,Adds (14-29) to (42-47) Cold Damage to Spells and Attacks,28,38
Tulfall,(10-20)% increased Cast Speed,10,20
Twyzel,Adds (5-8) to (13-17) Physical Damage,9,13
Twyzel,(5-10)% increased Attack Speed,5,10
Twyzel,Attacks have (40-60)% increased Area of Effect when in Main Hand,40,60
Twyzel,Attacks fire (1-2) additional Projectiles when in Off Hand,1,2
Twyzel,(10-20)% increased Critical Strike Chance,10,20
Twyzel,(80-140)% increased Physical Damage,80,140
Ulaman's Gaze,+(10-20) to Dexterity,10,20
Umbilicus Immortalis,(8-12)% increased maximum Life,8,12
Umbilicus Immortalis,+(25-40) to maximum Life,25,40
Unending Hunger,Minions have (6-8)% increased Area of Effect,6,8
Ungil's Gauche,(80-100)% increased Physical Damage,80,100
Ungil's Gauche,+(10-20) to Dexterity,10,20
Ungil's Harmony,+(30-50) to maximum Life,30,50
Ungil's Harmony,+(30-50) to maximum Mana,30,50
Ungil's Harmony,(250-350)% increased Global Critical Strike Chance,250,350
Ungil's Harmony,+(16-24) to Dexterity and Intelligence,16,24
Unlight Extant,(31-43)% increased Chaos Damage,31,43
Unlight Extant,(7-13)% increased Cast Speed,7,13
Unlight Extant,(17-21)% increased Spell Damage,17,21
Unlight Extant,Chaos Skills inflict up to 15 Withered Debuffs on Hit for (5-7) seconds,5,7
Untainted Paradise,(300-400)% increased Experience gain,300,400
Unyielding Flame,(8-12)% increased Cast Speed if you've dealt a Critical Strike Recently,8,12
Unyielding Flame,+(60-80) to maximum Life,60,80
Unyielding Flame,(50-70)% increased Global Critical Strike Chance,50,70
Unyielding Flame,+(20-30)% to Fire Resistance,20,30
Unyielding Flame,(8-12)% increased Attack Speed if you've dealt a Critical Strike Recently,8,12
Usurper's Penance,(50-80)% increased Armour,50,80
Usurper's Penance,(20-30)% chance to gain a Frenzy Charge on Critical Strike at Close Range,20,30
Utula's Hunger,Recover (1-3)% of Life on Kill,1,3
Utula's Hunger,(60-100)% increased Armour,60,100
Utula's Hunger,(30-40)% increased Stun and Block Recovery,30,40
Utula's Hunger,+(700-1000) to maximum Life if there are no Life Modifiers on other Equipped Items,700,1000
Uul-Netol's Embrace,(30-25)% reduced Attack Speed,-30,-25
Uul-Netol's Embrace,(280-320)% increased Physical Damage,280,320
Uul-Netol's Kiss,(230-270)% increased Physical Damage,230,270
Uul-Netol's Vow,+(-23-23)% to Chaos Resistance,-23,23
Uul-Netol's Vow,+(-30-30)% to Fire Resistance,-30,30
Uul-Netol's Vow,+(-30-30)% to Lightning Resistance,-30,30
Uul-Netol's Vow,+(-30-30)% to Cold Resistance,-30,30
Uzaza's Meadow,+(20-30)% to Cold Resistance,20,30
Uzaza's Mountain,+(20-30)% to Cold Resistance,20,30
Uzaza's Valley,+(20-30)% to Cold Resistance,20,30
Vaal Caress,(120-140)% increased Armour and Evasion,120,140
Vaal Caress,+(50-70) to maximum Life,50,70
Valako's Sign,+(20-40) to maximum Mana,20,40
Valako's Sign,+(20-30)% to Lightning Resistance,20,30
Valyrium,+(30-40)% to Fire Resistance,30,40
Valyrium,+(15-25) to maximum Energy Shield,15,25
Valyrium,+(30-40) to maximum Energy Shield,30,40
Varunastra,Adds (30-45) to (80-100) Physical Damage,55,73
Varunastra,(80-100)% increased Physical Damage,80,100
Varunastra,Grants (2-3) Mana per Enemy Hit,2,3
Vaults of Atziri,Chests have (2500-3500)% increased Item Rarity,2500,3500
Vaults of Atziri,Found Items have (20-40)% chance to drop Corrupted in Area,20,40
Veil of the Night,Reflects 1 to (180-220) Lightning Damage to Attackers on Block,91,111
Veil of the Night,(20-22)% increased Stun and Block Recovery,20,22
Veil of the Night,(18-22)% increased Global Defences,18,22
Venarius' Astrolabe,+(1-3) to Level of all Elemental Skill Gems if the stars are aligned,1,3
Venarius' Astrolabe,+(1-3) to Level of all Elemental Support Gems if the stars are aligned,1,3
Venopuncture,(40-60)% increased Damage with Bleeding,40,60
Venopuncture,+(20-30) to Strength,20,30
Ventor's Gamble,+(-25-50)% to Cold Resistance,-25,50
Ventor's Gamble,(-15-15)% increased Mana Reservation Efficiency of Skills,-15,15
Ventor's Gamble,+(0-60) to maximum Life,0,60
Ventor's Gamble,+(-25-50)% to Fire Resistance,-25,50
Ventor's Gamble,+(-25-50)% to Lightning Resistance,-25,50
Ventor's Gamble,(6-15)% increased Rarity of Items found,6,15
Ventor's Gamble,(-40-40)% increased Rarity of Items found,-40,40
Veruso's Ambition,(80-120)% increased Evasion and Energy Shield,80,120
Veruso's Ambition,+(13-23)% to Chaos Resistance,13,23
Veruso's Ambition,(20-30)% increased Movement Speed,20,30
Veruso's Battering Rams,(120-180)% increased Armour,120,180
Veruso's Battering Rams,(8-13)% increased Attack Speed,8,13
Veruso's Battering Rams,(3-5)% increased Movement Speed,3,5
Vessel of Vinktar,(125-150)% increased Charges per use,125,150
Vessel of Vinktar,Adds (10-15) to (55-65) Lightning Damage to Spells during Effect,33,40
Vessel of Vinktar,Adds (10-15) to (55-65) Lightning Damage to Attacks during Effect,33,40
Vessel of Vinktar,(25-40)% increased Effect of Shocks you inflict during Effect,25,40
Victario's Acuity,+(8-10)% to Chaos Resistance,8,10
Victario's Acuity,+(30-40)% to Lightning Resistance,30,40
Victario's Acuity,+(16-24) to Dexterity and Intelligence,16,24
Victario's Charity,+(20-30)% to Lightning Resistance,20,30
Victario's Charity,+(50-70) to maximum Life,50,70
Victario's Flight,(100-150)% increased Evasion Rating,100,150
Victario's Flight,(10-20)% increased Movement Speed,10,20
Victario's Flight,(10-20)% increased Movement Speed when on Low Life,10,20
Victario's Influence,(120-150)% increased Evasion and Energy Shield,120,150
Victario's Influence,(10-15)% increased effect of Non-Curse Auras from your Skills,10,15
Victario's Influence,(20-40)% increased Area of Effect of Aura Skills,20,40
Viridi's Veil,+(15-25)% to all Elemental Resistances,15,25
Viridi's Veil,+(1-2) to Level of Socketed Gems,1,2
Viridi's Veil,(120-160)% increased Armour and Energy Shield,120,160
Vis Mortis,+(20-30) to maximum Mana,20,30
Vis Mortis,(200-220)% increased Energy Shield,200,220
Vis Mortis,Minions gain (15-20)% of Elemental Damage as Extra Chaos Damage,15,20
Vivinsect,+(15-25) to all Attributes,15,25
Vivinsect,of the Veil (suffix),2,15001
Vix Lunaris,(200-250)% increased Armour and Evasion,200,250
Vix Lunaris,+(60-80) to maximum Life,60,80
Vixen's Entrapment,+(50-90) to maximum Energy Shield,50,90
Vixen's Entrapment,Curse Skills have (10-20)% increased Cast Speed,10,20
Voice of the Storm,(10-20)% increased maximum Mana,10,20
Voice of the Storm,+(10-15) to all Attributes,10,15
Voice of the Storm,+(20-30) to Intelligence,20,30
Void Battery,+(40-50) to maximum Mana,40,50
Void Battery,(36-40)% increased Spell Damage,36,40
Void Battery,(50-65)% increased Global Critical Strike Chance,50,65
Void Battery,(10-20)% increased Cast Speed,10,20
Voidbringer,(180-250)% increased Energy Shield,180,250
Voidbringer,Lose (40-80) Mana when you use a Skill,40,80
Voidbringer,(125-150)% increased Spell Critical Strike Chance,125,150
Voidbringer,Gain (15-20) Energy Shield per Enemy Killed,15,20
Voidfletcher,+(20-30)% to Cold Resistance,20,30
Voidfletcher,+(80-120) to maximum Energy Shield,80,120
Voidfletcher,Adds (30-40) to (80-100) Cold Damage to Attacks,55,70
Voidfletcher,Gain (20-40) Mana per Enemy Killed,20,40
Voidfletcher,(20-30)% increased Elemental Damage with Attack Skills,20,30
Voidforge,(5-8)% increased Attack Speed,5,8
Voidforge,+(90-100) to maximum Life,90,100
Voidhome,(50-30)% reduced Rarity of Items found,-50,-30
Voidhome,(50-30)% reduced Experience gain,-50,-30
Voidwalker,+(30-50) to Dexterity,30,50
Voidwalker,(140-180)% increased Evasion and Energy Shield,140,180
Volkuur's Guidance,Adds (16-20) to (25-30) Cold Damage to Spells and Attacks,21,25
Volkuur's Guidance,+(50-70) to maximum Life,50,70
Volkuur's Guidance,+(30-40)% to Cold Resistance,30,40
Volkuur's Guidance,Adds (16-20) to (25-30) Fire Damage to Spells and Attacks,21,25
Volkuur's Guidance,+(30-40)% to Fire Resistance,30,40
Volkuur's Guidance,+(30-40)% to Lightning Resistance,30,40
Volkuur's Guidance,Adds (1-3) to (42-47) Lightning Damage to Spells and Attacks,22,25
Voll's Devotion,+(15-20)% to all Elemental Resistances,15,20
Voll's Devotion,+(30-40) to maximum Life,30,40
Voll's Devotion,+(16-24) to Strength and Intelligence,16,24
Voll's Devotion,+(20-30) to maximum Energy Shield,20,30
Voll's Protector,(100-150)% increased Armour and Energy Shield,100,150
Voll's Vision,+(8-16)% to Chaos Resistance,8,16
Voll's Vision,(8-12)% increased Maximum Life if no Equipped Items are Corrupted,8,12
Voll's Vision,+(260-300) to Armour,260,300
Voll's Vision,+(26-32)% to Fire Resistance,26,32
Voltaxic Rift,(10-15)% increased Attack Speed,10,15
Voltaxic Rift,Adds 1 to (600-750) Lightning Damage,301,376
Vorana's March,Summoned Arbalists have (20-30)% chance to Unnerve for 4 seconds on Hit,20,30
Vorana's March,Summoned Arbalists have (10-20)% chance to Crush on Hit,10,20
Vorana's March,Summoned Arbalists gain (30-40)% of Physical Damage as Extra Lightning Damage&lt;br&gt;Summoned Arbalists have 20% chance to inflict Lightning Exposure on Hit,25,30
Vorana's March,Summoned Arbalists have (25-35)% chance to deal Double Damage,25,35
Vorana's March,Summoned Arbalists' Projectiles Pierce (2-4) additional Targets,2,4
Vorana's March,Summoned Arbalists have (20-30)% chance to Maim for 4 seconds on Hit,20,30
Vorana's March,Summoned Arbalists Convert 100% of Physical Damage to Lightning Damage&lt;br&gt;Summoned Arbalists have (10-20)% chance to Shock,55,60
Vorana's March,Summoned Arbalists have (20-30)% chance to Intimidate for 4 seconds on Hit,20,30
Vorana's March,Summoned Arbalists gain (30-40)% of Physical Damage as Extra Fire Damage&lt;br&gt;Summoned Arbalists have 20% chance to inflict Fire Exposure on Hit,25,30
Vorana's March,Summoned Arbalists Convert 100% of Physical Damage to Cold Damage&lt;br&gt;Summoned Arbalists have (10-20)% chance to Freeze,55,60
Vorana's March,Summoned Arbalists Convert 100% of Physical Damage to Fire Damage&lt;br&gt;Summoned Arbalists have (10-20)% chance to Ignite,55,60
Vorana's March,Summoned Arbalists have (40-60)% chance to Poison,40,60
Vorana's March,Summoned Arbalists have (10-20)% chance to inflict Lightning Exposure on Hit,10,20
Vorana's March,Summoned Arbalists have (10-20)% chance to inflict Cold Exposure on Hit,10,20
Vorana's March,Summoned Arbalists gain (30-40)% of Physical Damage as Extra Cold Damage&lt;br&gt;Summoned Arbalists have 20% chance to inflict Cold Exposure on Hit,25,30
Vorana's March,Summoned Arbalists have (10-20)% chance to inflict Fire Exposure on Hit,10,20
Vorana's March,"Summoned Arbalists have (15-25)% chance to Freeze, Shock, and Ignite",15,25
Vorana's March,Summoned Arbalists have (30-40)% increased Attack Speed,30,40
Vorana's March,Summoned Arbalists fire (2-4) additional Projectiles,2,4
Vorana's March,Summoned Arbalists' Attacks have (40-60)% chance to inflict Bleeding,40,60
Vorana's Preparation,(-10-10)% increased Charges per use,-10,10
Vulconus,Adds (85-110) to (135-150) Physical Damage,110,130
Vulconus,Adds (130-160) to (220-240) Fire Damage,175,200
Vulconus,(70-100)% increased Fire Damage with Hits and Ailments against Bleeding Enemies,70,100
Vulconus,(70-100)% increased Physical Damage with Hits and Ailments against Ignited Enemies,70,100
Vulconus,(160-200)% increased Critical Strike Chance while you have Avatar of Fire,160,200
Wake of Destruction,Gain (10-20) Life per Enemy Killed,10,20
Wake of Destruction,(20-60)% increased Armour and Energy Shield,20,60
Wanderlust,(20-40)% increased Mana Regeneration Rate,20,40
Wanderlust,+(10-20) to maximum Energy Shield,10,20
Warped Timepiece,(20-10)% reduced Skill Effect Duration,-20,-10
Warped Timepiece,(10-25)% increased Attack Speed,10,25
Warped Timepiece,(10-15)% increased Movement Speed,10,15
Warped Timepiece,(10-25)% increased Cast Speed,10,25
Warped Timepiece,+(16-24) to Dexterity and Intelligence,16,24
Warrior's Legacy,(20-25)% increased Melee Damage,20,25
Warrior's Legacy,+(20-30)% to Fire Resistance,20,30
Warrior's Legacy,+(30-50) to Strength,30,50
Watcher's Eye,(4-6)% increased maximum Mana,4,6
Watcher's Eye,(4-6)% increased maximum Life,4,6
Watcher's Eye,(4-6)% increased maximum Energy Shield,4,6
Watcher's Eye,(8-12)% of Physical Damage from Hits taken as Fire Damage while affected by Purity of Elements,8,12
Watcher's Eye,Adds (58-70) to (88-104) Cold Damage while affected by Hatred,73,87
Watcher's Eye,(100-120)% increased Critical Strike Chance against Enemies on Consecrated Ground while affected by Zealotry,100,120
Watcher's Eye,Damage Penetrates (10-15)% Cold Resistance while affected by Hatred,10,15
Watcher's Eye,(6-10)% of Physical Damage from Hits taken as Fire Damage while affected by Purity of Fire,6,10
Watcher's Eye,(30-40)% faster start of Energy Shield Recharge while affected by Discipline,30,40
Watcher's Eye,(70-100)% increased Critical Strike Chance while affected by Wrath,70,100
Watcher's Eye,(15-20)% of Damage taken while affected by Clarity Recouped as Mana,15,20
Watcher's Eye,(10-15)% chance to Recover 10% of Mana when you use a Skill while affected by Clarity,10,15
Watcher's Eye,You take (60-40)% reduced Extra Damage from Critical Strikes while affected by Determination,-60,-40
Watcher's Eye,(1-1.5)% of Lightning Damage is Leeched as Energy Shield while affected by Wrath,100,150
Watcher's Eye,Damaging Ailments you inflict deal Damage (10-15)% faster while affected by Malevolence,10,15
Watcher's Eye,Regenerate (1.00-1.50)% of Life per second while affected by Vitality,60,90
Watcher's Eye,(10-20)% of Cold and Lightning Damage taken as Fire Damage while affected by Purity of Fire,10,20
Watcher's Eye,+(1.2-1.8)% to Critical Strike Chance while affected by Hatred,120,180
Watcher's Eye,Debuffs on you expire (20-15)% faster while affected by Haste,-20,-15
Watcher's Eye,+(18-22)% to Damage over Time Multiplier while affected by Malevolence,18,22
Watcher's Eye,(0.8-1.2)% of Damage leeched as Life while affected by Vitality,80,120
Watcher's Eye,Gain (15-25)% of Physical Damage as Extra Lightning Damage while affected by Wrath,15,25
Watcher's Eye,Critical Strikes Penetrate (8-10)% of Enemy Elemental Resistances while affected by Zealotry,8,10
Watcher's Eye,Gain (15-25)% of Physical Damage as Extra Fire Damage while affected by Anger,15,25
Watcher's Eye,+(5-8)% Chance to Block Spell Damage while affected by Discipline,5,8
Watcher's Eye,(10-15)% increased Movement Speed while affected by Grace,10,15
Watcher's Eye,+(12-15)% chance to Suppress Spell Damage while affected by Grace,12,15
Watcher's Eye,Gain (6-10)% of Maximum Mana as Extra Maximum Energy Shield while affected by Clarity,6,10
Watcher's Eye,Gain (20-30) Life per Enemy Hit while affected by Vitality,20,30
Watcher's Eye,(8-12)% of Physical Damage from Hits taken as Lightning Damage while affected by Purity of Elements,8,12
Watcher's Eye,(10-15)% increased Cast Speed while affected by Zealotry,10,15
Watcher's Eye,(30-50)% increased Cooldown Recovery Rate of Movement Skills used while affected by Haste,30,50
Watcher's Eye,(40-60)% increased Lightning Damage while affected by Wrath,40,60
Watcher's Eye,(6-10)% of Damage taken from Mana before Life while affected by Clarity,6,10
